t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,-2.8554220317555945e-5,0.000736805740608526,2.2999714457796823,1.6690414628495804,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.66,0.21219354042911664,-0.009731805983982156,0.21219354042911664,-0.009731805983982156,0.21219354042911664,-0.009731805983982156,2.5121935404291165,1.6585728511249898,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.67,0.21124412194558895,-0.009681692300636868,0.21124412194558895,-0.009681692300636868,0.21124412194558895,-0.009681692300636868,2.5112441219455888,1.658622964808335,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.68,0.21030378857990062,-0.009633991968636568,0.21030378857990062,-0.009633991968636568,0.21030378857990062,-0.009633991968636568,2.5103037885799004,1.6586706651403353,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.69,0.2093729663535182,-0.00958864829724626,0.2093729663535182,-0.00958864829724626,0.2093729663535182,-0.00958864829724626,2.509372966353518,1.6587160088117257,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.7,0.20845201683931425,-0.009545585918894206,0.20845201683931425,-0.009545585918894206,0.20845201683931425,-0.009545585918894206,2.508452016839314,1.6587590711900777,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.71,0.20754123623011322,-0.009504712710381558,0.20754123623011322,-0.009504712710381558,0.20754123623011322,-0.009504712710381558,2.507541236230113,1.6587999443985904,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.72,0.20664085625152318,-0.00946592111509581,0.20664085625152318,-0.00946592111509581,0.20664085625152318,-0.00946592111509581,2.506640856251523,1.658838735993876,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.73,0.2057510437751171,-0.009429090386825045,0.2057510437751171,-0.009429090386825045,0.2057510437751171,-0.009429090386825045,2.505751043775117,1.6588755667221469,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.74,0.20487190233190278,-0.00939408817212195,0.20487190233190278,-0.00939408817212195,0.20487190233190278,-0.00939408817212195,2.5048719023319026,1.65891056893685,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.75,0.20400347428140053,-0.009360772493069769,0.20400347428140053,-0.009360772493069769,0.20400347428140053,-0.009360772493069769,2.5040034742814004,1.6589438846159021,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.76,0.2031457432697965,-0.009328993762141247,0.2031457432697965,-0.009328993762141247,0.2031457432697965,-0.009328993762141247,2.5031457432697963,1.6589756633468307,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.77,0.20229863713186225,-0.009298596581069019,0.20229863713186225,-0.009298596581069019,0.20229863713186225,-0.009298596581069019,2.502298637131862,1.659006060527903,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.78,0.20146203099372206,-0.009269421673347544,0.20146203099372206,-0.009269421673347544,0.20146203099372206,-0.009269421673347544,2.501462030993722,1.6590352354356244,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.79,0.20063575162742664,-0.009241307800355036,0.20063575162742664,-0.009241307800355036,0.20063575162742664,-0.009241307800355036,2.5006357516274265,1.6590633493086169,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.8,0.1998195812256598,-0.009214093537026624,0.1998195812256598,-0.009214093537026624,0.1998195812256598,-0.009214093537026624,2.4998195812256596,1.6590905635719453,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.81,0.1990132619385574,-0.009187618957310129,0.1990132619385574,-0.009187618957310129,0.1990132619385574,-0.009187618957310129,2.499013261938557,1.6591170381516618,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.82,0.19821650073117203,-0.00916172745986299,0.19821650073117203,-0.00916172745986299,0.19821650073117203,-0.00916172745986299,2.498216500731172,1.659142929649109,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.83,0.1974289738657249,-0.0091362667364554,0.1974289738657249,-0.0091362667364554,0.1974289738657249,-0.0091362667364554,2.4974289738657247,1.6591683903725165,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.84,0.19665033212579264,-0.009111090935971067,0.19665033212579264,-0.009111090935971067,0.19665033212579264,-0.009111090935971067,2.4966503321257925,1.6591935661730008,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.85,0.1958802055435176,-0.009086061277064683,0.1958802055435176,-0.009086061277064683,0.1958802055435176,-0.009086061277064683,2.4958802055435174,1.6592185958319072,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.86,0.19511820848087869,-0.009061047615910756,0.19511820848087869,-0.009061047615910756,0.19511820848087869,-0.009061047615910756,2.4951182084808785,1.6592436094930612,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.87,0.1943639445661982,-0.009035929184382452,0.1943639445661982,-0.009035929184382452,0.1943639445661982,-0.009035929184382452,2.494363944566198,1.6592687279245895,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.88,0.19361701140033238,-0.009010595590943637,0.19361701140033238,-0.009010595590943637,0.19361701140033238,-0.009010595590943637,2.493617011400332,1.6592940615180283,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.89,0.1928770051567965,-0.008984947470456195,0.1928770051567965,-0.008984947470456195,0.1928770051567965,-0.008984947470456195,2.4928770051567963,1.6593197096385157,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.9,0.19214352523420697,-0.00895889711709863,0.19214352523420697,-0.00895889711709863,0.19214352523420697,-0.00895889711709863,2.492143525234207,1.6593457599918733,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.91,0.19141617795985866,-0.00893236850266077,0.19141617795985866,-0.00893236850266077,0.19141617795985866,-0.00893236850266077,2.4914161779598585,1.6593722886063111,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.92,0.1906945809293763,-0.008905298246212334,0.1906945809293763,-0.008905298246212334,0.1906945809293763,-0.008905298246212334,2.490694580929376,1.6593993588627596,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.93,0.18997836665599843,-0.008877635149236118,0.18997836665599843,-0.008877635149236118,0.18997836665599843,-0.008877635149236118,2.4899783666559983,1.6594270219597358,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.94,0.18926718544672427,-0.008849340341208656,0.18926718544672427,-0.008849340341208656,0.18926718544672427,-0.008849340341208656,2.489267185446724,1.6594553167677633,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.95,0.18856070878248765,-0.008820387170440647,0.18856070878248765,-0.008820387170440647,0.18856070878248765,-0.008820387170440647,2.4885607087824875,1.6594842699385313,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.96,0.18785863144801818,-0.008790760801724584,0.18785863144801818,-0.008790760801724584,0.18785863144801818,-0.008790760801724584,2.487858631448018,1.6595138963072473,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.97,0.187160674165062,-0.008760458038613805,0.187160674165062,-0.008760458038613805,0.187160674165062,-0.008760458038613805,2.487160674165062,1.659544199070358,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.98,0.18646658498396285,-0.00872948662311157,0.18646658498396285,-0.00872948662311157,0.18646658498396285,-0.00872948662311157,2.4864665849839627,1.6595751704858603,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.99,0.1857761410464236,-0.008697864707833514,0.1857761410464236,-0.008697864707833514,0.1857761410464236,-0.008697864707833514,2.4857761410464234,1.6596067924011384,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.0,0.1850891494517275,-0.008665620145586583,0.1850891494517275,-0.008665620145586583,0.1850891494517275,-0.008665620145586583,2.4850891494517273,1.6596390369633853,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.01,0.18440544803838899,-0.008632789796896967,0.18440544803838899,-0.008632789796896967,0.18440544803838899,-0.008632789796896967,2.484405448038389,1.659671867312075,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.02,0.18372490551319487,-0.00859941864899083,0.18372490551319487,-0.00859941864899083,0.18372490551319487,-0.00859941864899083,2.4837249055131947,1.659705238459981,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.03,0.18304742154122033,-0.00856555898549316,0.18304742154122033,-0.00856555898549316,0.18304742154122033,-0.00856555898549316,2.48304742154122,1.6597390981234788,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.04,0.18237292637366487,-0.008531269454872481,0.18237292637366487,-0.008531269454872481,0.18237292637366487,-0.008531269454872481,2.4823729263736647,1.6597733876540994,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.05,0.1817013799194922,-0.008496614250298684,0.1817013799194922,-0.008496614250298684,0.1817013799194922,-0.008496614250298684,2.481701379919492,1.6598080428586732,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.06,0.18103277109877114,-0.008461661790229558,0.18103277109877114,-0.008461661790229558,0.18103277109877114,-0.008461661790229558,2.481032771098771,1.6598429953187424,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.07,0.18036711629093238,-0.008426484262145317,0.18036711629093238,-0.008426484262145317,0.18036711629093238,-0.008426484262145317,2.480367116290932,1.6598781728468266,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
3.08,0.17970445793535728,-0.008391156290975532,0.17970445793535728,-0.008391156290975532,0.17970445793535728,-0.008391156290975532,2.479704457935357,1.6599135008179964,2.3,1.668304657108972,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
