t_s,delta_p_pu,delta_q_pu,delta_p_network_pu,delta_q_network_pu,delta_p_with_load_pu,delta_q_with_load_pu,p_network_abs_pu,q_network_abs_pu,p_network_ref_pu,q_network_ref_pu,delta_p_load_pu,delta_q_load_pu,angle_source,angle_is_exact_bus_voltage,asset_type,source
0.0,7.663081096165314e-5,-0.0021873162191621276,7.663081096165314e-5,-0.0021873162191621276,7.663081096165314e-5,-0.0021873162191621276,5.080076630810962,1.6651399940121956,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.4,0.14347990337476357,0.02936115773033543,0.14347990337476357,0.02936115773033543,0.14347990337476357,0.02936115773033543,5.223479903374764,1.6966884679616931,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.41,0.142873053079958,0.029226028881889743,0.142873053079958,0.029226028881889743,0.142873053079958,0.029226028881889743,5.222873053079958,1.6965533391132475,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.42,0.14226062604242795,0.029094394794769052,0.14226062604242795,0.029094394794769052,0.14226062604242795,0.029094394794769052,5.222260626042428,1.6964217050261268,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.43,0.14164284120405757,0.028965945126549153,0.14164284120405757,0.028965945126549153,0.14164284120405757,0.028965945126549153,5.221642841204058,1.6962932553579069,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.44,0.14101999586227,0.02884037221006497,0.14101999586227,0.02884037221006497,0.14101999586227,0.02884037221006497,5.22101999586227,1.6961676824414227,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.45,0.1403924472349818,0.028717341102691973,0.1403924472349818,0.028717341102691973,0.1403924472349818,0.028717341102691973,5.220392447234982,1.6960446513340497,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.46,0.1397606028415419,0.028596500594870955,0.1397606028415419,0.028596500594870955,0.1397606028415419,0.028596500594870955,5.219760602841542,1.6959238108262287,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.47,0.13912493255656244,0.028477504790675345,0.13912493255656244,0.028477504790675345,0.13912493255656244,0.028477504790675345,5.2191249325565625,1.695804815022033,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.48,0.13848594973177164,0.028360003327475125,0.13848594973177164,0.028360003327475125,0.13848594973177164,0.028360003327475125,5.218485949731772,1.6956873135588328,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.49,0.13784421159483795,0.028243650340037174,0.13784421159483795,0.028243650340037174,0.13784421159483795,0.028243650340037174,5.217844211594838,1.695570960571395,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.5,0.1372002986582732,0.0281280970984652,0.1372002986582732,0.0281280970984652,0.1372002986582732,0.0281280970984652,5.217200298658273,1.695455407329823,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.51,0.1365548207715479,0.028013005952535863,0.1365548207715479,0.028013005952535863,0.1365548207715479,0.028013005952535863,5.216554820771548,1.6953403161838936,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.52,0.1359084054126427,0.027898050533259555,0.1359084054126427,0.027898050533259555,0.1359084054126427,0.027898050533259555,5.215908405412643,1.6952253607646173,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.53,0.1352616963377935,0.02778291858369908,0.1352616963377935,0.02778291858369908,0.1352616963377935,0.02778291858369908,5.215261696337794,1.6951102288150568,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.54,0.1346153418696927,0.02766731335343353,0.1346153418696927,0.02766731335343353,0.1346153418696927,0.02766731335343353,5.214615341869693,1.6949946235847912,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.55,0.1339699850854732,0.02755095526138729,0.1339699850854732,0.02755095526138729,0.1339699850854732,0.02755095526138729,5.213969985085473,1.694878265492745,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.56,0.13332626530098501,0.027433587074762178,0.13332626530098501,0.027433587074762178,0.13332626530098501,0.027433587074762178,5.213326265300985,1.69476089730612,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.57,0.13268480264056404,0.02731496639772346,0.13268480264056404,0.02731496639772346,0.13268480264056404,0.02731496639772346,5.212684802640564,1.6946422766290812,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.58,0.13204621502803082,0.02719488945148929,0.13204621502803082,0.02719488945148929,0.13204621502803082,0.02719488945148929,5.212046215028031,1.694522199682847,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.59,0.13141108403199908,0.027073164881562972,0.13141108403199908,0.027073164881562972,0.13141108403199908,0.027073164881562972,5.211411084031999,1.6944004751129207,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.6,0.1307799697069818,0.02694963268413808,0.1307799697069818,0.02694963268413808,0.1307799697069818,0.02694963268413808,5.210779969706982,1.6942769429154958,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.61,0.13015339236683587,0.026824152742629614,0.13015339236683587,0.026824152742629614,0.13015339236683587,0.026824152742629614,5.210153392366836,1.6941514629739873,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.62,0.12953184750629188,0.026696616405972096,0.12953184750629188,0.026696616405972096,0.12953184750629188,0.026696616405972096,5.209531847506292,1.6940239266373298,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.63,0.12891578644944168,0.026566939083543906,0.12891578644944168,0.026566939083543906,0.12891578644944168,0.026566939083543906,5.208915786449442,1.6938942493149016,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.64,0.1283056217758487,0.02643506473676771,0.1283056217758487,0.02643506473676771,0.1283056217758487,0.02643506473676771,5.208305621775849,1.6937623749681254,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.65,0.12770172201539154,0.026300960516277394,0.12770172201539154,0.026300960516277394,0.12770172201539154,0.026300960516277394,5.207701722015392,1.6936282707476351,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.66,0.12710441226687852,0.026164618560449826,0.12710441226687852,0.026164618560449826,0.12710441226687852,0.026164618560449826,5.207104412266879,1.6934919287918075,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.67,0.12651396828004113,0.026026053938388083,0.12651396828004113,0.026026053938388083,0.12651396828004113,0.026026053938388083,5.206513968280041,1.6933533641697458,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.68,0.1259306251537513,0.025885305601382802,0.1259306251537513,0.025885305601382802,0.1259306251537513,0.025885305601382802,5.205930625153751,1.6932126158327405,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.69,0.12535456903978837,0.02574243731992376,0.12535456903978837,0.02574243731992376,0.12535456903978837,0.02574243731992376,5.205354569039788,1.6930697475512815,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.7,0.12478594285697664,0.0255975282807952,0.12478594285697664,0.0255975282807952,0.12478594285697664,0.0255975282807952,5.204785942856977,1.692924838512153,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.71,0.12422484278632151,0.02545068097805281,0.12422484278632151,0.02545068097805281,0.12422484278632151,0.02545068097805281,5.204224842786322,1.6927779912094105,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.72,0.12367131649749918,0.025302009916413848,0.12367131649749918,0.025302009916413848,0.12367131649749918,0.025302009916413848,5.203671316497499,1.6926293201477716,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.73,0.12312537624245667,0.02515164926331015,0.12312537624245667,0.02515164926331015,0.12312537624245667,0.02515164926331015,5.203125376242457,1.6924789594946679,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.74,0.1225869901037111,0.024999743046951295,0.1225869901037111,0.024999743046951295,0.1225869901037111,0.024999743046951295,5.202586990103711,1.692327053278309,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.75,0.12205609135725926,0.024846450773139184,0.12205609135725926,0.024846450773139184,0.12205609135725926,0.024846450773139184,5.202056091357259,1.692173761004497,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.76,0.12153257303368825,0.024691936837259565,0.12153257303368825,0.024691936837259565,0.12153257303368825,0.024691936837259565,5.201532573033688,1.6920192470686173,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.77,0.12101629205668107,0.024536373261567324,0.12101629205668107,0.024536373261567324,0.12101629205668107,0.024536373261567324,5.201016292056681,1.691863683492925,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.78,0.12050708045406644,0.024379937753858716,0.12050708045406644,0.024379937753858716,0.12050708045406644,0.024379937753858716,5.2005070804540665,1.6917072479852164,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.79,0.12000474444128972,0.02422281278015115,0.12000474444128972,0.02422281278015115,0.12000474444128972,0.02422281278015115,5.20000474444129,1.6915501230115089,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.8,0.1195090611637113,0.024065182388373074,0.1195090611637113,0.024065182388373074,0.1195090611637113,0.024065182388373074,5.199509061163711,1.6913924926197308,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
2.81,0.11901979196768231,0.023907231245219762,0.11901979196768231,0.023907231245219762,0.11901979196768231,0.023907231245219762,5.199019791967682,1.6912345414765775,5.08,1.6673273102313577,0.0,0.0,Vmag_get_voltage_magnitude_series__angle_get_voltage_angle_series,true,GFL,Ybus EMT reconstruction using exact complex bus-voltage phasors when available; otherwise diagnostic fallback
